Number of punctuation signs,Number of words capitalized,Number of !,Number of ?,Number of words,Overall polarity,Overall subjectivity,Number of pozitive words,Number of negative words,Number of negative capitalized words,Number of pozitive capitalized words,Number of urls,Percentage of capitalized words,Number of pozitive nouns,Number of negative nouns,Number of pozitive verbs,Number of negative verbs,Number of negative adverbs,Number of pozitive adverbs,Number of pozitive adjectives,Number of negative adjectives,Sum of all nouns polarity,Sum of all verbs polarity,Sum of all adjectives polarity,Sum of all adverbs polarity,Label
0.043859649122807015,0.03468208092485549,0.0,0.0,0.2554347826086957,0.4625,0.5625,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.6212624584717608,0.4482758620689655,0.4398310662571303,0.058131487889273324,negative
0.04824561403508772,0.011560693641618497,0.03508771929824561,0.0,0.16304347826086957,0.40520833333333334,0.9333333333333332,0.045454545454545456,0.14285714285714285,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2857142857142857,0.6212624584717608,0.5172413793103449,0.34571083808688025,0.5038062283737024,pozitive
0.043859649122807015,0.04046242774566474,0.0,0.14285714285714285,0.20108695652173914,0.4375,0.525,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.4036309784993418,0.3294117647058823,negative
0.06140350877192982,0.023121387283236993,0.0,0.0,0.1358695652173913,0.6635416666666667,0.4749999999999999,0.13636363636363635,0.07142857142857142,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.5674363756033348,0.3294117647058823,pozitive
0.039473684210526314,0.04046242774566474,0.0,0.0,0.14130434782608695,0.4601190476190476,0.28928571428571426,0.045454545454545456,0.2857142857142857,0.14285714285714285,0.0,0.0,0.17073170731707318,0.0,0.0,0.0,0.2,0.25,0.0,0.05555555555555555,0.14285714285714285,0.6212624584717608,0.4864532019704434,0.43621105748135147,0.28096885813148786,negative
0.017543859649122806,0.023121387283236993,0.0,0.0,0.20652173913043478,0.6438492063492064,0.5003968253968254,0.2727272727272727,0.07142857142857142,0.0,0.0,0.0,0.07547169811320754,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.0,0.5415282392026578,0.5172413793103449,0.6280715225976305,0.3709342560553633,pozitive
0.02631578947368421,0.3352601156069364,0.0,0.0,0.24456521739130435,0.475,0.6296296296296297,0.09090909090909091,0.0,0.0,0.16666666666666666,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.6212624584717608,0.5172413793103449,0.4760311540149188,0.3487889273356401,negative
0.02631578947368421,0.028901734104046242,0.0,0.0,0.059782608695652176,0.465,0.45999999999999996,0.09090909090909091,0.21428571428571427,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2857142857142857,0.6212624584717608,0.5172413793103449,0.4036309784993418,0.358477508650519,negative
0.03508771929824561,0.03468208092485549,0.0,0.0,0.16304347826086957,0.4869047619047619,0.7,0.13636363636363635,0.21428571428571427,0.14285714285714285,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.0,0.2222222222222222,0.05555555555555555,0.2857142857142857,0.6212624584717608,0.5,0.39156428258007897,0.4424452133794694,negative
0.04824561403508772,0.023121387283236993,0.0,0.0,0.07608695652173914,0.33333333333333337,0.6777777777777777,0.045454545454545456,0.14285714285714285,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2857142857142857,0.6212624584717608,0.5172413793103449,0.36743089074155333,0.3294117647058823,negative
0.017543859649122806,0.028901734104046242,0.0,0.0,0.05434782608695652,0.58,0.5399999999999999,0.045454545454545456,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6212624584717608,0.5172413793103449,0.4398310662571303,0.36041522491349476,pozitive
0.017543859649122806,0.04046242774566474,0.0,0.0,0.15760869565217392,0.5458333333333333,0.5833333333333333,0.13636363636363635,0.07142857142857142,0.14285714285714285,0.16666666666666666,0.0,0.1590909090909091,0.2,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.14285714285714285,0.6655592469545957,0.5172413793103449,0.4350043878894252,0.3487889273356401,negative
0.11403508771929824,0.06936416184971098,0.0,0.0,0.31521739130434784,0.645,0.7329629629629629,0.09090909090909091,0.07142857142857142,0.0,0.0,0.0,0.1643835616438356,0.2,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.14285714285714285,0.6877076411960132,0.5172413793103449,0.45793111013602456,0.3294117647058823,negative
0.10526315789473684,0.06936416184971098,0.0,0.14285714285714285,0.6847826086956522,0.43214285714285716,0.3758928571428571,0.09090909090909091,0.2857142857142857,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.5714285714285714,0.6212624584717608,0.5172413793103449,0.31649219582523663,0.36816608996539785,negative
0.017543859649122806,0.04046242774566474,0.0,0.0,0.20108695652173914,0.5791666666666667,0.5166666666666667,0.18181818181818182,0.14285714285714285,0.0,0.08333333333333333,0.0,0.1346153846153846,0.2,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.14285714285714285,0.6345514950166112,0.4310344827586207,0.4832711715664766,0.3294117647058823,pozitive
0.039473684210526314,0.06936416184971098,0.0,0.0,0.47282608695652173,0.4233974358974359,0.4717948717948718,0.13636363636363635,0.21428571428571427,0.14285714285714285,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.4,0.0,0.1111111111111111,0.05555555555555555,0.42857142857142855,0.6212624584717608,0.27586206896551724,0.3825142606406318,0.3778546712802768,negative
0.07456140350877193,0.08092485549132948,0.0,0.42857142857142855,0.46195652173913043,0.6156593406593407,0.5176739926739926,0.2727272727272727,0.07142857142857142,0.0,0.08333333333333333,0.0,0.14,0.2,0.0,0.6,0.0,0.25,0.0,0.2222222222222222,0.0,0.7009966777408637,0.7241379310344828,0.5634285087444368,0.23252595155709338,pozitive
0.10964912280701754,0.06358381502890173,0.0,0.0,0.4076086956521739,0.6571428571428571,0.507142857142857,0.3181818181818182,0.07142857142857142,0.0,0.08333333333333333,0.0,0.12222222222222222,0.4,0.125,0.2,0.0,0.0,0.0,0.2777777777777778,0.0,0.6943521594684384,0.603448275862069,0.6859916630100922,0.3197231833910034,pozitive
0.13157894736842105,0.08092485549132948,0.0,0.0,0.6086956521739131,0.6211538461538462,0.5269230769230769,0.22727272727272727,0.07142857142857142,0.0,0.16666666666666666,0.0,0.11023622047244094,0.2,0.0,0.2,0.0,0.0,0.0,0.2222222222222222,0.14285714285714285,0.6611295681063122,0.603448275862069,0.5882514260640632,0.3294117647058823,pozitive
0.10087719298245613,0.11560693641618497,0.0,0.0,0.7554347826086957,0.64,0.5255555555555556,0.45454545454545453,0.0,0.0,0.16666666666666666,0.0,0.12987012987012986,0.8,0.0,0.4,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.8870431893687707,0.6896551724137931,0.5086112329969285,0.6103806228373702,pozitive
0.09649122807017543,0.10982658959537572,0.05263157894736842,0.0,0.4945652173913043,0.7659090909090909,0.5863636363636364,0.36363636363636365,0.07142857142857142,0.0,0.08333333333333333,0.0,0.1792452830188679,0.2,0.125,0.2,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.6677740863787375,0.603448275862069,0.6859916630100922,0.42629757785467126,pozitive
0.043859649122807015,0.04046242774566474,0.017543859649122806,0.0,0.2554347826086957,0.8166666666666667,0.7083333333333334,0.22727272727272727,0.0,0.0,0.0,0.0,0.11290322580645161,0.2,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.6877076411960132,0.603448275862069,0.6425515577007459,0.3294117647058823,pozitive
0.10526315789473684,0.07514450867052024,0.03508771929824561,0.0,0.3532608695652174,0.6838888888888889,0.5148611111111111,0.45454545454545453,0.0,0.0,0.08333333333333333,0.0,0.1625,0.2,0.0,0.6,0.0,0.0,0.3333333333333333,0.2777777777777778,0.0,0.6611295681063122,0.7586206896551725,0.5544646774901272,0.5038062283737024,pozitive
0.07894736842105263,0.05202312138728324,0.017543859649122806,0.0,0.32608695652173914,0.6145833333333334,0.6625,0.045454545454545456,0.07142857142857142,0.0,0.0,0.0,0.12,0.0,0.125,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.579734219269103,0.5172413793103449,0.5122312417727073,0.3294117647058823,pozitive
0.043859649122807015,0.03468208092485549,0.0,0.0,0.04891304347826087,0.74,0.26999999999999996,0.18181818181818182,0.0,0.0,0.16666666666666666,0.0,0.25,0.2,0.0,0.2,0.0,0.0,0.0,0.1111111111111111,0.0,0.6478405315614618,0.6379310344827587,0.5484313295304958,0.3294117647058823,pozitive
0.12280701754385964,0.07514450867052024,0.03508771929824561,0.14285714285714285,0.6141304347826086,0.5207167832167832,0.5977661227661227,0.36363636363636365,0.07142857142857142,0.0,0.0,0.0,0.1015625,0.2,0.0,0.0,0.0,0.0,0.2222222222222222,0.2777777777777778,0.14285714285714285,0.6378737541528239,0.5172413793103449,0.5991114523913997,0.38754325259515565,negative
0.11842105263157894,0.06936416184971098,0.0,0.0,0.75,0.52734375,0.448148148148148,0.5454545454545454,0.35714285714285715,0.0,0.08333333333333333,0.0,0.0784313725490196,0.0,0.125,0.2,0.0,0.0,1.0,0.05555555555555555,0.5714285714285714,0.5946843853820597,0.6551724137931034,0.248875603334796,0.9301038062283739,negative
0.06578947368421052,0.05202312138728324,0.0,0.0,0.5597826086956522,0.627020202020202,0.6185858585858586,0.3181818181818182,0.21428571428571427,0.0,0.0,0.0,0.07627118644067797,0.6,0.0,0.0,0.4,0.0,0.1111111111111111,0.2222222222222222,0.14285714285714285,0.8604651162790696,0.3620689655172414,0.5617046950416849,0.37345077068260457,negative
0.06578947368421052,0.04046242774566474,0.0,0.0,0.5434782608695652,0.5724151234567901,0.4915123456790123,0.3181818181818182,0.14285714285714285,0.0,0.0,0.0,0.06086956521739131,0.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.6212624584717608,0.5862068965517241,0.6479815708644143,0.3391003460207612,negative
0.021929824561403508,0.2947976878612717,0.017543859649122806,0.0,0.1956521739130435,0.545,0.29666666666666663,0.045454545454545456,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6212624584717608,0.5172413793103449,0.4398310662571303,0.3778546712802768,negative
0.16228070175438597,0.15028901734104047,0.0,0.14285714285714285,0.7934782608695652,0.54125,0.5225,0.18181818181818182,0.14285714285714285,0.0,0.0,0.0,0.16149068322981366,0.4,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2857142857142857,0.7807308970099668,0.5172413793103449,0.400010969723563,0.3294117647058823,negative
0.02631578947368421,0.0,0.0,0.0,0.20652173913043478,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6212624584717608,0.5172413793103449,0.4398310662571303,0.42629757785467126,negative
0.16228070175438597,0.15028901734104047,0.0,0.0,0.3695652173913043,0.6168831168831169,0.4482683982683983,0.18181818181818182,0.07142857142857142,0.14285714285714285,0.0,1.0,0.3132530120481928,0.0,0.0,0.4,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.6212624584717608,0.6896551724137931,0.44970381746379995,0.3294117647058823,pozitive
0.07456140350877193,0.017341040462427744,0.0,0.0,0.22282608695652173,0.4904761904761905,0.47619047619047616,0.09090909090909091,0.07142857142857142,0.0,0.0,0.0,0.05357142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.5813953488372092,0.5172413793103449,0.41569767441860467,0.3294117647058823,negative
0.07894736842105263,0.10404624277456648,0.017543859649122806,0.0,0.30978260869565216,0.44,0.62,0.09090909090909091,0.14285714285714285,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2857142857142857,0.6212624584717608,0.5172413793103449,0.39639096094778414,0.3294117647058823,negative
0.10087719298245613,0.09248554913294797,0.0,0.0,0.3858695652173913,0.46704545454545454,0.5681818181818181,0.2727272727272727,0.21428571428571427,0.2857142857142857,0.0,0.0,0.18604651162790697,0.0,0.125,0.4,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.5880398671096345,0.6896551724137931,0.3167507678806494,0.358477508650519,pozitive
0.02631578947368421,0.005780346820809248,0.0,0.0,0.059782608695652176,0.6366666666666667,0.3333333333333333,0.13636363636363635,0.07142857142857142,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.2,0.0,0.0,0.0,0.1111111111111111,0.0,0.6212624584717608,0.603448275862069,0.4663777972795085,0.3294117647058823,pozitive
0.08771929824561403,0.04046242774566474,0.03508771929824561,0.0,0.5054347826086957,0.5339955357142857,0.6045833333333335,0.3181818181818182,0.14285714285714285,0.0,0.08333333333333333,0.0,0.06481481481481481,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.5382059800664452,0.5172413793103449,0.5215398357675672,0.4719723183391003,pozitive
0.09649122807017543,0.5375722543352601,0.03508771929824561,0.0,0.4782608695652174,0.497265625,0.4201388888888889,0.22727272727272727,0.5,1.0,0.5,0.0,0.9029126213592233,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2857142857142857,0.5880398671096345,0.5172413793103449,0.5339512944273804,0.3778546712802768,negative
0.07017543859649122,0.057803468208092484,0.0,0.0,0.33695652173913043,0.41785714285714287,0.7946428571428571,0.18181818181818182,0.2857142857142857,0.0,0.0,0.0,0.12987012987012986,0.2,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.5529188419553868,0.5172413793103449,0.38191092584466874,0.3294117647058823,negative
0.0043859649122807015,0.0,0.0,0.0,0.13043478260869565,0.6229166666666667,0.5541666666666667,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.6212624584717608,0.5172413793103449,0.511024572180781,0.3294117647058823,pozitive
0.03508771929824561,0.017341040462427744,0.0,0.14285714285714285,0.11956521739130435,0.43854166666666666,0.5270833333333333,0.13636363636363635,0.07142857142857142,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.43138437911364635,0.3294117647058823,negative
0.03508771929824561,0.023121387283236993,0.0,0.0,0.14673913043478262,0.5571428571428572,0.6214285714285716,0.22727272727272727,0.07142857142857142,0.14285714285714285,0.08333333333333333,0.0,0.09523809523809523,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.5880398671096345,0.5172413793103449,0.5773913997367266,0.36816608996539785,negative
0.05701754385964912,0.07514450867052024,0.0,0.0,0.34782608695652173,0.59,0.45,0.18181818181818182,0.07142857142857142,0.0,0.08333333333333333,0.0,0.16455696202531644,0.2,0.125,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.6411960132890365,0.5172413793103449,0.45793111013602456,0.3294117647058823,negative
0.2719298245614035,0.2774566473988439,0.07017543859649122,0.14285714285714285,1.0,0.6123363095238096,0.48261904761904767,0.8636363636363636,0.5,0.42857142857142855,0.4166666666666667,0.0,0.24120603015075376,0.2,0.25,0.2,0.0,0.0,0.3333333333333333,0.8333333333333334,0.5714285714285714,0.5946843853820597,0.6379310344827587,0.8368684573434465,0.5910034602076124,pozitive
0.05263157894736842,0.03468208092485549,0.0,0.14285714285714285,0.18478260869565216,0.6394444444444445,0.4444444444444445,0.13636363636363635,0.0,0.0,0.08333333333333333,0.0,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.6212624584717608,0.5172413793103449,0.5158512505484861,0.3294117647058823,pozitive
0.19298245614035087,0.9826589595375722,0.0,0.0,0.9239130434782609,0.49291666666666667,0.586388888888889,0.18181818181818182,0.5,1.0,0.3333333333333333,0.0,0.918918918918919,0.4,0.25,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.5714285714285714,0.6727574750830565,0.5172413793103449,0.3963909609477841,0.3778546712802768,negative
0.02631578947368421,0.011560693641618497,0.0,0.0,0.11956521739130435,0.5236111111111111,0.5694444444444445,0.045454545454545456,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.6212624584717608,0.5172413793103449,0.45793111013602456,0.3294117647058823,pozitive
0.017543859649122806,0.05202312138728324,0.0,0.0,0.1793478260869565,0.56328125,0.6041666666666666,0.18181818181818182,0.21428571428571427,0.0,0.16666666666666666,0.0,0.1875,0.0,0.0,0.2,0.0,0.0,0.1111111111111111,0.05555555555555555,0.42857142857142855,0.6212624584717608,0.603448275862069,0.4226360245721808,0.3778546712802768,pozitive
0.021929824561403508,0.028901734104046242,0.0,0.0,0.17391304347826086,0.7,0.55,0.09090909090909091,0.0,0.0,0.08333333333333333,0.0,0.10638297872340426,0.0,0.0,0.2,0.0,0.0,0.0,0.05555555555555555,0.0,0.6212624584717608,0.603448275862069,0.4543111013602457,0.3294117647058823,pozitive
0.12280701754385964,0.23699421965317918,0.0,0.0,0.6086956521739131,0.6189772727272728,0.4752651515151515,0.4090909090909091,0.07142857142857142,0.0,0.3333333333333333,0.0,0.3228346456692913,0.0,0.0,0.4,0.0,0.25,0.0,0.5,0.0,0.6212624584717608,0.6551724137931034,0.7481899956121105,0.27128027681660893,pozitive
0.05701754385964912,0.15028901734104047,0.0,0.0,0.483695652173913,0.6341430890538033,0.587569573283859,0.4090909090909091,0.07142857142857142,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.4,0.0,0.0,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.6212624584717608,0.7413793103448276,0.5416261831630415,0.5328719723183392,pozitive
0.039473684210526314,0.06936416184971098,0.0,0.0,0.3532608695652174,0.635,0.5566666666666666,0.13636363636363635,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.6744186046511628,0.5172413793103449,0.5122312417727073,0.3487889273356401,negative
0.02631578947368421,0.046242774566473986,0.0,0.0,0.13043478260869565,0.7188636363636364,0.4340909090909091,0.2727272727272727,0.0,0.0,0.25,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.0,0.6212624584717608,0.5172413793103449,0.6234642387011847,0.36041522491349476,pozitive
0.08771929824561403,0.06936416184971098,0.017543859649122806,0.0,0.43478260869565216,0.7188311688311688,0.7645021645021643,0.4090909090909091,0.07142857142857142,0.0,0.08333333333333333,0.0,0.12631578947368421,0.4,0.0,0.2,0.0,0.0,0.1111111111111111,0.2777777777777778,0.14285714285714285,0.7560512577123872,0.5862068965517241,0.6353115401491882,0.36816608996539785,pozitive
0.03070175438596491,0.04046242774566474,0.017543859649122806,0.0,0.22826086956521738,0.5666666666666667,0.8222222222222223,0.2727272727272727,0.14285714285714285,0.0,0.25,0.0,0.12280701754385964,0.0,0.0,0.8,0.0,0.0,0.0,0.1111111111111111,0.2857142857142857,0.6212624584717608,0.9310344827586208,0.43259104870557263,0.3294117647058823,pozitive
0.07017543859649122,0.10404624277456648,0.05263157894736842,0.0,0.45652173913043476,0.7418831168831168,0.6292207792207792,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.6212624584717608,0.5172413793103449,0.6017441860465117,0.4941176470588235,pozitive
0.043859649122807015,0.057803468208092484,0.0,0.0,0.6304347826086957,0.5650793650793651,0.45198412698412693,0.18181818181818182,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.0,0.07633587786259542,0.0,0.0,0.0,0.0,0.5,0.1111111111111111,0.16666666666666666,0.0,0.6212624584717608,0.5172413793103449,0.5256769886541717,0.31211072664359857,negative
0.06578947368421052,0.07514450867052024,0.0,0.0,0.266304347826087,0.684280303030303,0.4965909090909091,0.22727272727272727,0.0,0.0,0.08333333333333333,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.6212624584717608,0.5172413793103449,0.6089842035980693,0.3294117647058823,pozitive
0.03070175438596491,0.06358381502890173,0.0,0.0,0.10869565217391304,0.75,0.5,0.09090909090909091,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.6212624584717608,0.5172413793103449,0.5122312417727073,0.3294117647058823,pozitive
0.039473684210526314,0.03468208092485549,0.0,0.0,0.4076086956521739,0.6736111111111112,0.5222222222222223,0.45454545454545453,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.2,0.0,0.2,0.0,0.0,0.1111111111111111,0.3888888888888889,0.0,0.7541528239202657,0.6896551724137931,0.5966981132075472,0.36041522491349476,pozitive
0.04824561403508772,0.09248554913294797,0.0,0.0,0.7282608695652174,0.5369736842105263,0.4555263157894737,0.4090909090909091,0.5714285714285714,0.0,0.0,0.0,0.10738255033557047,0.2,0.5,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.2857142857142857,0.46179401993355473,0.5172413793103449,0.5719613865730584,0.40692041522491346,pozitive
0.043859649122807015,0.046242774566473986,0.0,0.0,0.25,0.21000000000000008,0.7466666666666666,0.045454545454545456,0.42857142857142855,0.0,0.0,0.0,0.13114754098360656,0.0,0.125,0.0,0.0,0.0,0.0,0.05555555555555555,0.5714285714285714,0.5548172757475083,0.5172413793103449,0.22987055726195704,0.3294117647058823,negative
0.02631578947368421,0.023121387283236993,0.0,0.0,0.16304347826086957,0.6745833333333333,0.5697619047619048,0.18181818181818182,0.07142857142857142,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.5345546292233435,0.36816608996539785,pozitive
0.03070175438596491,0.023121387283236993,0.0,0.0,0.3804347826086957,0.6010769230769231,0.5300854700854701,0.18181818181818182,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.6212624584717608,0.5172413793103449,0.5846314172882843,0.3294117647058823,negative
0.03508771929824561,0.05202312138728324,0.017543859649122806,0.0,0.5163043478260869,0.6658287545787546,0.5078754578754578,0.4090909090909091,0.07142857142857142,0.0,0.08333333333333333,1.0,0.08181818181818182,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.6856899956121105,0.4235294117647059,pozitive
0.043859649122807015,0.046242774566473986,0.0,0.0,0.29891304347826086,0.3875,0.35833333333333334,0.045454545454545456,0.07142857142857142,0.2857142857142857,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.4108709960508995,0.3294117647058823,negative
0.013157894736842105,0.017341040462427744,0.0,0.0,0.04891304347826087,0.7913333333333333,0.8466666666666667,0.2727272727272727,0.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.0,0.6212624584717608,0.5172413793103449,0.6377248793330408,0.46505190311418676,pozitive
0.07894736842105263,0.08670520231213873,0.017543859649122806,0.0,0.592391304347826,0.6032967032967033,0.5415293040293041,0.4090909090909091,0.21428571428571427,0.0,0.16666666666666666,0.0,0.12096774193548387,0.0,0.0,0.0,0.2,0.25,0.4444444444444444,0.2777777777777778,0.14285714285714285,0.6212624584717608,0.5,0.6208315050460728,0.5494809688581315,pozitive
0.08771929824561403,0.08092485549132948,0.017543859649122806,0.0,0.5108695652173914,0.7186363636363636,0.6009090909090908,0.22727272727272727,0.07142857142857142,0.0,0.0,0.0,0.12844036697247707,0.0,0.0,0.2,0.2,0.0,0.2222222222222222,0.1111111111111111,0.0,0.6212624584717608,0.5,0.5076239578762616,0.40692041522491346,pozitive
0.10526315789473684,0.06936416184971098,0.03508771929824561,0.0,0.32608695652173914,0.5340277777777778,0.5703703703703704,0.22727272727272727,0.14285714285714285,0.0,0.08333333333333333,0.0,0.16,0.2,0.0,0.2,0.2,0.0,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.6744186046511628,0.5,0.43259104870557263,0.3778546712802768,negative
0.039473684210526314,0.08670520231213873,0.0,0.0,0.5543478260869565,0.6482954545454546,0.4772727272727273,0.2727272727272727,0.14285714285714285,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.25,0.0,0.4444444444444444,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.6760366388767003,0.3051903114186851,pozitive
0.07894736842105263,0.12716763005780346,0.0,0.0,0.7663043478260869,0.6484814814814814,0.5445925925925926,0.45454545454545453,0.07142857142857142,0.0,0.08333333333333333,0.0,0.14102564102564102,0.2,0.0,0.2,0.0,0.0,0.0,0.3888888888888889,0.0,0.7009966777408637,0.6379310344827587,0.6932316805616497,0.3294117647058823,negative
0.017543859649122806,0.023121387283236993,0.0,0.0,0.02717391304347826,0.875,0.8,0.22727272727272727,0.0,0.0,0.08333333333333333,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2222222222222222,0.0,0.6212624584717608,0.6379310344827587,0.6497915752523037,0.3294117647058823,pozitive
0.05263157894736842,0.04046242774566474,0.0,0.0,0.266304347826087,0.5216145833333333,0.3765625,0.09090909090909091,0.07142857142857142,0.0,0.0,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.14285714285714285,0.6212624584717608,0.5172413793103449,0.4503894251864853,0.36816608996539785,pozitive
0.017543859649122806,0.028901734104046242,0.0,0.0,0.05434782608695652,0.79375,0.5125000000000001,0.13636363636363635,0.0,0.0,0.08333333333333333,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.7541528239202657,0.5172413793103449,0.5375713032031593,0.3294117647058823,pozitive
0.07456140350877193,0.03468208092485549,0.0,0.0,0.7554347826086957,0.6164473684210526,0.47368421052631576,0.18181818181818182,0.21428571428571427,0.0,0.0,0.0,0.03896103896103896,0.0,0.125,0.2,0.0,0.0,0.0,0.2222222222222222,0.42857142857142855,0.6079734219269103,0.603448275862069,0.5357612988152699,0.3294117647058823,pozitive
0.10087719298245613,0.12716763005780346,0.017543859649122806,0.0,0.657608695652174,0.7316433566433567,0.6657342657342658,0.5,0.0,0.0,0.16666666666666666,0.0,0.16176470588235295,0.2,0.0,0.6,0.0,0.0,0.1111111111111111,0.2777777777777778,0.0,0.6744186046511628,0.6700626959247649,0.616224221149627,0.4844290657439447,pozitive
0.11842105263157894,0.09826589595375723,0.0,0.14285714285714285,0.7010869565217391,0.6012500000000001,0.54125,0.4090909090909091,0.35714285714285715,0.0,0.08333333333333333,0.0,0.11805555555555555,0.8,0.125,0.0,0.2,0.0,0.1111111111111111,0.3333333333333333,0.5714285714285714,0.8648947951273531,0.4655172413793104,0.5858380868802107,0.42629757785467126,pozitive
